distanceBetweenTwoMutant,mutant1DepthOnAST,mutant1TypeOperator,mutant1TypeStatement,mutant1TypeReturn,mutant2DepthOnAST,mutant2TypeOperator,mutant2TypeStatement,mutant2TypeReturn,id,result
3188,5,3,COI,conditional,bool,4,CRP,method,Unknown,3189,killed
3189,5,3,COI,conditional,bool,4,CRP,method,Unknown,3190,killed
3190,4,3,COI,conditional,bool,3,IOD,unknow,Unknown,3191,killed
3198,9,3,COI,conditional,bool,8,ROR,conditional,bool,3199,killed
3201,9,3,COI,conditional,bool,8,ROR,conditional,bool,3202,killed
3202,10,3,COI,conditional,bool,9,ROR,conditional,bool,3203,killed
3203,10,3,COI,conditional,bool,9,ROR,conditional,bool,3204,killed
3204,10,3,COI,conditional,bool,9,ROR,conditional,bool,3205,killed
3205,10,3,COI,conditional,bool,9,ROR,conditional,bool,3206,killed
3206,4,3,COI,conditional,bool,3,SCI,unknow,Unknown,3207,killed
3207,5,3,COI,conditional,bool,4,CRP,assignment,Unknown,3208,killed
3208,5,3,COI,conditional,bool,4,CRP,assignment,Unknown,3209,killed
3209,5,3,COI,conditional,bool,4,CRP,method,Unknown,3210,survived
3213,8,3,COI,conditional,bool,7,CRP,method,Unknown,3214,survived
3214,8,3,COI,conditional,bool,7,CRP,method,Unknown,3215,survived
3215,8,3,COI,conditional,bool,7,CRP,assignment,Unknown,3216,killed
3216,8,3,COI,conditional,bool,7,CRP,method,Unknown,3217,survived
3217,8,3,COI,conditional,bool,7,CRP,method,Unknown,3218,survived
3218,6,3,COI,conditional,bool,5,CRP,assignment,Unknown,3219,killed
3219,7,3,COI,conditional,bool,6,CRP,assignment,Unknown,3220,survived
3220,7,3,COI,conditional,bool,6,CRP,assignment,Unknown,3221,survived
3221,7,3,COI,conditional,bool,6,CRP,assignment,Unknown,3222,survived
3222,7,3,COI,conditional,bool,6,CRP,assignment,Unknown,3223,survived
3226,7,3,COI,conditional,bool,6,CRP,assignment,Unknown,3227,survived
3227,9,3,COI,conditional,bool,8,CRP,method,Unknown,3228,survived
3229,9,3,COI,conditional,bool,8,CRP,method,Unknown,3230,survived
3230,9,3,COI,conditional,bool,8,CRP,method,Unknown,3231,survived
3232,9,3,COI,conditional,bool,8,CRP,conditional,Unknown,3233,survived
3233,9,3,COI,conditional,bool,8,CRP,method,Unknown,3234,survived
3234,9,3,COI,conditional,bool,8,CRP,method,Unknown,3235,survived
3236,9,3,COI,conditional,bool,8,CRP,assignment,Unknown,3237,survived
3237,7,3,COI,conditional,bool,6,CRP,assignment,Unknown,3238,survived
3238,7,3,COI,conditional,bool,6,CRP,assignment,Unknown,3239,survived
3239,8,3,COI,conditional,bool,7,CRP,conditional,Unknown,3240,survived
3240,8,3,COI,conditional,bool,7,CRP,conditional,Unknown,3241,survived
3241,8,3,COI,conditional,bool,7,CRP,conditional,Unknown,3242,survived
3242,8,3,COI,conditional,bool,7,CRP,conditional,Unknown,3243,survived
3243,10,3,COI,conditional,bool,9,CRP,conditional,Unknown,3244,survived
3244,10,3,COI,conditional,bool,9,CRP,conditional,Unknown,3245,survived
3245,10,3,COI,conditional,bool,9,CRP,method,Unknown,3246,survived
3246,10,3,COI,conditional,bool,9,CRP,method,Unknown,3247,survived
3247,9,3,COI,conditional,bool,8,CRP,assignment,Unknown,3248,survived
3248,9,3,COI,conditional,bool,8,CRP,assignment,Unknown,3249,survived
3249,9,3,COI,conditional,bool,8,CRP,assignment,Unknown,3250,survived
3250,9,3,COI,conditional,bool,8,CRP,assignment,Unknown,3251,survived
3251,10,3,COI,conditional,bool,9,CRP,method,Unknown,3252,killed
3252,10,3,COI,conditional,bool,9,CRP,method,Unknown,3253,killed
3253,7,3,COI,conditional,bool,6,CRP,method,Unknown,3254,killed
3254,8,3,COI,conditional,bool,7,CRP,assignment,Unknown,3255,killed
3255,8,3,COI,conditional,bool,7,CRP,assignment,Unknown,3256,killed
3256,6,3,COI,conditional,bool,5,CRP,method,Unknown,3257,survived
3257,5,3,COI,conditional,bool,4,CRP,method,Unknown,3258,killed
3258,5,3,COI,conditional,bool,4,CRP,method,Unknown,3259,killed
3259,5,3,COI,conditional,bool,4,CRP,method,Unknown,3260,survived
3260,5,3,COI,conditional,bool,4,CRP,method,Unknown,3261,survived
3261,5,3,COI,conditional,bool,4,CRP,method,Unknown,3262,survived
3262,5,3,COI,conditional,bool,4,CRP,method,Unknown,3263,survived
3263,5,3,COI,conditional,bool,4,CRP,method,Unknown,3264,killed
3264,5,3,COI,conditional,bool,4,CRP,method,Unknown,3265,killed
3265,5,3,COI,conditional,bool,4,CRP,method,Unknown,3266,survived
3266,5,3,COI,conditional,bool,4,CRP,method,Unknown,3267,survived
3267,5,3,COI,conditional,bool,4,CRP,method,Unknown,3268,survived
3268,5,3,COI,conditional,bool,4,CRP,method,Unknown,3269,survived
3269,3,3,COI,conditional,bool,4,CRP,loop,Unknown,3270,survived
3270,3,3,COI,conditional,bool,4,CRP,loop,Unknown,3271,survived
3271,3,3,COI,conditional,bool,4,CRP,loop,Unknown,3272,survived
3272,3,3,COI,conditional,bool,4,CRP,loop,Unknown,3273,survived
3273,3,3,COI,conditional,bool,4,CRP,loop,Unknown,3274,survived
3274,3,3,COI,conditional,bool,4,CRP,loop,Unknown,3275,survived
3275,3,3,COI,conditional,bool,4,CRP,loop,Unknown,3276,survived
3276,5,3,COI,conditional,bool,4,CRP,method,Unknown,3277,killed
3277,5,3,COI,conditional,bool,4,CRP,method,Unknown,3278,killed
3278,5,3,COI,conditional,bool,4,CRP,method,Unknown,3279,survived
3279,5,3,COI,conditional,bool,4,CRP,method,Unknown,3280,survived
3280,5,3,COI,conditional,bool,4,CRP,method,Unknown,3281,survived
3281,5,3,COI,conditional,bool,4,CRP,method,Unknown,3282,survived
3282,5,3,COI,conditional,bool,4,CRP,method,Unknown,3283,killed
3283,5,3,COI,conditional,bool,4,CRP,method,Unknown,3284,killed
3284,5,3,COI,conditional,bool,4,CRP,method,Unknown,3285,survived
3285,5,3,COI,conditional,bool,4,CRP,method,Unknown,3286,killed
3286,4,3,COI,conditional,bool,3,IOD,unknow,Unknown,3287,survived
3290,6,3,COI,conditional,bool,5,LCR,conditional,bool,3291,killed
3294,9,3,COI,conditional,bool,8,ROR,conditional,bool,3295,killed
3297,9,3,COI,conditional,bool,8,ROR,conditional,bool,3298,survived
3298,10,3,COI,conditional,bool,9,ROR,conditional,bool,3299,killed
3299,10,3,COI,conditional,bool,9,ROR,conditional,bool,3300,survived
3300,10,3,COI,conditional,bool,9,ROR,conditional,bool,3301,killed
3301,10,3,COI,conditional,bool,9,ROR,conditional,bool,3302,survived
3302,7,3,COI,conditional,bool,6,ROR,conditional,bool,3303,killed
3303,4,3,COI,conditional,bool,3,SCI,unknow,Unknown,3304,survived
3304,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3305,killed
3308,9,4,CRP,assignment,Unknown,7,CRP,method,Unknown,3309,killed
3309,9,4,CRP,assignment,Unknown,7,CRP,method,Unknown,3310,killed
3310,9,4,CRP,assignment,Unknown,7,CRP,assignment,Unknown,3311,killed
3311,9,4,CRP,assignment,Unknown,7,CRP,method,Unknown,3312,killed
3312,9,4,CRP,assignment,Unknown,7,CRP,method,Unknown,3313,killed
3313,7,4,CRP,assignment,Unknown,5,CRP,assignment,Unknown,3314,killed
3314,8,4,CRP,assignment,Unknown,6,CRP,assignment,Unknown,3315,killed
3315,8,4,CRP,assignment,Unknown,6,CRP,assignment,Unknown,3316,killed
3316,8,4,CRP,assignment,Unknown,6,CRP,assignment,Unknown,3317,killed
3317,8,4,CRP,assignment,Unknown,6,CRP,assignment,Unknown,3318,killed
3321,8,4,CRP,assignment,Unknown,6,CRP,assignment,Unknown,3322,killed
3322,10,4,CRP,assignment,Unknown,8,CRP,method,Unknown,3323,killed
3324,10,4,CRP,assignment,Unknown,8,CRP,method,Unknown,3325,killed
3325,10,4,CRP,assignment,Unknown,8,CRP,method,Unknown,3326,killed
3327,10,4,CRP,assignment,Unknown,8,CRP,conditional,Unknown,3328,killed
3328,10,4,CRP,assignment,Unknown,8,CRP,method,Unknown,3329,killed
3329,10,4,CRP,assignment,Unknown,8,CRP,method,Unknown,3330,killed
3331,10,4,CRP,assignment,Unknown,8,CRP,assignment,Unknown,3332,killed
3332,8,4,CRP,assignment,Unknown,6,CRP,assignment,Unknown,3333,killed
3333,8,4,CRP,assignment,Unknown,6,CRP,assignment,Unknown,3334,killed
3334,9,4,CRP,assignment,Unknown,7,CRP,conditional,Unknown,3335,killed
3335,9,4,CRP,assignment,Unknown,7,CRP,conditional,Unknown,3336,killed
3336,9,4,CRP,assignment,Unknown,7,CRP,conditional,Unknown,3337,killed
3337,9,4,CRP,assignment,Unknown,7,CRP,conditional,Unknown,3338,killed
3338,11,4,CRP,assignment,Unknown,9,CRP,conditional,Unknown,3339,killed
3339,11,4,CRP,assignment,Unknown,9,CRP,conditional,Unknown,3340,killed
3340,11,4,CRP,assignment,Unknown,9,CRP,method,Unknown,3341,killed
3341,11,4,CRP,assignment,Unknown,9,CRP,method,Unknown,3342,killed
3342,10,4,CRP,assignment,Unknown,8,CRP,assignment,Unknown,3343,killed
3343,10,4,CRP,assignment,Unknown,8,CRP,assignment,Unknown,3344,killed
3344,10,4,CRP,assignment,Unknown,8,CRP,assignment,Unknown,3345,killed
3345,10,4,CRP,assignment,Unknown,8,CRP,assignment,Unknown,3346,killed
3346,11,4,CRP,assignment,Unknown,9,CRP,method,Unknown,3347,killed
3347,11,4,CRP,assignment,Unknown,9,CRP,method,Unknown,3348,killed
3348,8,4,CRP,assignment,Unknown,6,CRP,method,Unknown,3349,killed
3349,9,4,CRP,assignment,Unknown,7,CRP,assignment,Unknown,3350,killed
3350,9,4,CRP,assignment,Unknown,7,CRP,assignment,Unknown,3351,killed
3351,7,4,CRP,assignment,Unknown,5,CRP,method,Unknown,3352,killed
3352,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3353,killed
3353,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3354,killed
3354,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3355,killed
3355,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3356,killed
3356,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3357,killed
3357,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3358,killed
3358,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3359,killed
3359,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3360,killed
3360,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3361,killed
3361,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3362,killed
3362,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3363,killed
3363,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3364,killed
3364,6,4,CRP,assignment,Unknown,4,CRP,loop,Unknown,3365,killed
3365,6,4,CRP,assignment,Unknown,4,CRP,loop,Unknown,3366,killed
3366,6,4,CRP,assignment,Unknown,4,CRP,loop,Unknown,3367,killed
3367,6,4,CRP,assignment,Unknown,4,CRP,loop,Unknown,3368,killed
3368,6,4,CRP,assignment,Unknown,4,CRP,loop,Unknown,3369,killed
3369,6,4,CRP,assignment,Unknown,4,CRP,loop,Unknown,3370,killed
3370,6,4,CRP,assignment,Unknown,4,CRP,loop,Unknown,3371,killed
3371,7,4,CRP,assignment,Unknown,5,CRP,method,Unknown,3372,killed
3372,7,4,CRP,assignment,Unknown,5,CRP,method,Unknown,3373,killed
3375,7,4,CRP,assignment,Unknown,5,CRP,method,Unknown,3376,killed
3376,8,4,CRP,assignment,Unknown,6,CRP,method,Unknown,3377,killed
3377,9,4,CRP,assignment,Unknown,7,CRP,method,Unknown,3378,killed
3378,9,4,CRP,assignment,Unknown,7,CRP,method,Unknown,3379,killed
3379,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3380,killed
3380,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3381,killed
3381,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3382,killed
3382,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3383,killed
3383,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3384,killed
3384,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3385,killed
3385,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3386,killed
3386,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3387,killed
3387,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3388,killed
3388,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3389,killed
3389,5,4,CRP,assignment,Unknown,3,IOD,unknow,Unknown,3390,killed
3393,7,4,CRP,assignment,Unknown,5,LCR,conditional,bool,3394,killed
3398,10,4,CRP,assignment,Unknown,8,ROR,conditional,bool,3399,killed
3401,10,4,CRP,assignment,Unknown,8,ROR,conditional,bool,3402,killed
3402,11,4,CRP,assignment,Unknown,9,ROR,conditional,bool,3403,killed
3403,11,4,CRP,assignment,Unknown,9,ROR,conditional,bool,3404,killed
3404,11,4,CRP,assignment,Unknown,9,ROR,conditional,bool,3405,killed
3405,11,4,CRP,assignment,Unknown,9,ROR,conditional,bool,3406,killed
3406,8,4,CRP,assignment,Unknown,6,ROR,conditional,bool,3407,killed
3407,5,4,CRP,assignment,Unknown,3,SCI,unknow,Unknown,3408,killed
3408,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3409,killed
3412,9,4,CRP,assignment,Unknown,7,CRP,method,Unknown,3413,killed
3413,9,4,CRP,assignment,Unknown,7,CRP,method,Unknown,3414,killed
3414,9,4,CRP,assignment,Unknown,7,CRP,assignment,Unknown,3415,killed
3415,9,4,CRP,assignment,Unknown,7,CRP,method,Unknown,3416,killed
3416,9,4,CRP,assignment,Unknown,7,CRP,method,Unknown,3417,killed
3417,7,4,CRP,assignment,Unknown,5,CRP,assignment,Unknown,3418,killed
3418,8,4,CRP,assignment,Unknown,6,CRP,assignment,Unknown,3419,killed
3419,8,4,CRP,assignment,Unknown,6,CRP,assignment,Unknown,3420,killed
3420,8,4,CRP,assignment,Unknown,6,CRP,assignment,Unknown,3421,killed
3421,8,4,CRP,assignment,Unknown,6,CRP,assignment,Unknown,3422,killed
3425,8,4,CRP,assignment,Unknown,6,CRP,assignment,Unknown,3426,killed
3426,10,4,CRP,assignment,Unknown,8,CRP,method,Unknown,3427,killed
3428,10,4,CRP,assignment,Unknown,8,CRP,method,Unknown,3429,killed
3429,10,4,CRP,assignment,Unknown,8,CRP,method,Unknown,3430,killed
3431,10,4,CRP,assignment,Unknown,8,CRP,conditional,Unknown,3432,killed
3432,10,4,CRP,assignment,Unknown,8,CRP,method,Unknown,3433,killed
3433,10,4,CRP,assignment,Unknown,8,CRP,method,Unknown,3434,killed
3435,10,4,CRP,assignment,Unknown,8,CRP,assignment,Unknown,3436,killed
3436,8,4,CRP,assignment,Unknown,6,CRP,assignment,Unknown,3437,killed
3437,8,4,CRP,assignment,Unknown,6,CRP,assignment,Unknown,3438,killed
3438,9,4,CRP,assignment,Unknown,7,CRP,conditional,Unknown,3439,killed
3439,9,4,CRP,assignment,Unknown,7,CRP,conditional,Unknown,3440,killed
3440,9,4,CRP,assignment,Unknown,7,CRP,conditional,Unknown,3441,killed
3441,9,4,CRP,assignment,Unknown,7,CRP,conditional,Unknown,3442,killed
3442,11,4,CRP,assignment,Unknown,9,CRP,conditional,Unknown,3443,killed
3443,11,4,CRP,assignment,Unknown,9,CRP,conditional,Unknown,3444,killed
3444,11,4,CRP,assignment,Unknown,9,CRP,method,Unknown,3445,killed
3445,11,4,CRP,assignment,Unknown,9,CRP,method,Unknown,3446,killed
3446,10,4,CRP,assignment,Unknown,8,CRP,assignment,Unknown,3447,killed
3447,10,4,CRP,assignment,Unknown,8,CRP,assignment,Unknown,3448,killed
3448,10,4,CRP,assignment,Unknown,8,CRP,assignment,Unknown,3449,killed
3449,10,4,CRP,assignment,Unknown,8,CRP,assignment,Unknown,3450,killed
3450,11,4,CRP,assignment,Unknown,9,CRP,method,Unknown,3451,killed
3451,11,4,CRP,assignment,Unknown,9,CRP,method,Unknown,3452,killed
3452,8,4,CRP,assignment,Unknown,6,CRP,method,Unknown,3453,killed
3453,9,4,CRP,assignment,Unknown,7,CRP,assignment,Unknown,3454,killed
3454,9,4,CRP,assignment,Unknown,7,CRP,assignment,Unknown,3455,killed
3455,7,4,CRP,assignment,Unknown,5,CRP,method,Unknown,3456,killed
3456,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3457,killed
3457,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3458,killed
3458,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3459,killed
3459,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3460,killed
3460,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3461,killed
3461,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3462,killed
3462,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3463,killed
3463,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3464,killed
3464,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3465,killed
3465,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3466,killed
3466,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3467,killed
3467,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3468,killed
3468,6,4,CRP,assignment,Unknown,4,CRP,loop,Unknown,3469,killed
3469,6,4,CRP,assignment,Unknown,4,CRP,loop,Unknown,3470,killed
3470,6,4,CRP,assignment,Unknown,4,CRP,loop,Unknown,3471,killed
3471,6,4,CRP,assignment,Unknown,4,CRP,loop,Unknown,3472,killed
3472,6,4,CRP,assignment,Unknown,4,CRP,loop,Unknown,3473,killed
3473,6,4,CRP,assignment,Unknown,4,CRP,loop,Unknown,3474,killed
3474,6,4,CRP,assignment,Unknown,4,CRP,loop,Unknown,3475,killed
3475,7,4,CRP,assignment,Unknown,5,CRP,method,Unknown,3476,killed
3476,7,4,CRP,assignment,Unknown,5,CRP,method,Unknown,3477,killed
3479,7,4,CRP,assignment,Unknown,5,CRP,method,Unknown,3480,killed
3480,8,4,CRP,assignment,Unknown,6,CRP,method,Unknown,3481,killed
3481,9,4,CRP,assignment,Unknown,7,CRP,method,Unknown,3482,killed
3482,9,4,CRP,assignment,Unknown,7,CRP,method,Unknown,3483,killed
3483,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3484,killed
3484,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3485,killed
3485,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3486,killed
3486,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3487,killed
3487,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3488,killed
3488,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3489,killed
3489,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3490,killed
3490,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3491,killed
3491,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3492,killed
3492,6,4,CRP,assignment,Unknown,4,CRP,method,Unknown,3493,killed
3493,5,4,CRP,assignment,Unknown,3,IOD,unknow,Unknown,3494,killed
3497,7,4,CRP,assignment,Unknown,5,LCR,conditional,bool,3498,killed
3502,10,4,CRP,assignment,Unknown,8,ROR,conditional,bool,3503,killed
3505,10,4,CRP,assignment,Unknown,8,ROR,conditional,bool,3506,killed
3506,11,4,CRP,assignment,Unknown,9,ROR,conditional,bool,3507,killed
3507,11,4,CRP,assignment,Unknown,9,ROR,conditional,bool,3508,killed
3508,11,4,CRP,assignment,Unknown,9,ROR,conditional,bool,3509,killed
3509,11,4,CRP,assignment,Unknown,9,ROR,conditional,bool,3510,killed
3510,8,4,CRP,assignment,Unknown,6,ROR,conditional,bool,3511,killed
3511,5,4,CRP,assignment,Unknown,3,SCI,unknow,Unknown,3512,killed
3514,7,4,CRP,method,Unknown,7,CRP,method,Unknown,3515,survived
3515,7,4,CRP,method,Unknown,7,CRP,method,Unknown,3516,survived
3516,9,4,CRP,method,Unknown,7,CRP,assignment,Unknown,3517,killed
3517,9,4,CRP,method,Unknown,7,CRP,method,Unknown,3518,survived
3518,9,4,CRP,method,Unknown,7,CRP,method,Unknown,3519,survived
3519,7,4,CRP,method,Unknown,5,CRP,assignment,Unknown,3520,killed
3520,8,4,CRP,method,Unknown,6,CRP,assignment,Unknown,3521,survived
3521,8,4,CRP,method,Unknown,6,CRP,assignment,Unknown,3522,survived
3522,8,4,CRP,method,Unknown,6,CRP,assignment,Unknown,3523,survived
3523,8,4,CRP,method,Unknown,6,CRP,assignment,Unknown,3524,survived
3527,8,4,CRP,method,Unknown,6,CRP,assignment,Unknown,3528,survived
3528,10,4,CRP,method,Unknown,8,CRP,method,Unknown,3529,survived
3530,10,4,CRP,method,Unknown,8,CRP,method,Unknown,3531,survived
3531,10,4,CRP,method,Unknown,8,CRP,method,Unknown,3532,survived
3533,10,4,CRP,method,Unknown,8,CRP,conditional,Unknown,3534,survived
3534,10,4,CRP,method,Unknown,8,CRP,method,Unknown,3535,survived
3535,10,4,CRP,method,Unknown,8,CRP,method,Unknown,3536,survived
3537,10,4,CRP,method,Unknown,8,CRP,assignment,Unknown,3538,survived
3538,8,4,CRP,method,Unknown,6,CRP,assignment,Unknown,3539,survived
3539,8,4,CRP,method,Unknown,6,CRP,assignment,Unknown,3540,survived
3540,9,4,CRP,method,Unknown,7,CRP,conditional,Unknown,3541,survived
3541,9,4,CRP,method,Unknown,7,CRP,conditional,Unknown,3542,survived
3542,9,4,CRP,method,Unknown,7,CRP,conditional,Unknown,3543,survived
3543,9,4,CRP,method,Unknown,7,CRP,conditional,Unknown,3544,survived
3544,11,4,CRP,method,Unknown,9,CRP,conditional,Unknown,3545,survived
3545,11,4,CRP,method,Unknown,9,CRP,conditional,Unknown,3546,survived
3546,11,4,CRP,method,Unknown,9,CRP,method,Unknown,3547,survived
3547,11,4,CRP,method,Unknown,9,CRP,method,Unknown,3548,survived
3548,10,4,CRP,method,Unknown,8,CRP,assignment,Unknown,3549,survived
3549,10,4,CRP,method,Unknown,8,CRP,assignment,Unknown,3550,survived
3550,10,4,CRP,method,Unknown,8,CRP,assignment,Unknown,3551,survived
3551,10,4,CRP,method,Unknown,8,CRP,assignment,Unknown,3552,survived
3552,11,4,CRP,method,Unknown,9,CRP,method,Unknown,3553,killed
3553,11,4,CRP,method,Unknown,9,CRP,method,Unknown,3554,killed
3554,8,4,CRP,method,Unknown,6,CRP,method,Unknown,3555,killed
3555,9,4,CRP,method,Unknown,7,CRP,assignment,Unknown,3556,killed
3556,9,4,CRP,method,Unknown,7,CRP,assignment,Unknown,3557,killed
3557,7,4,CRP,method,Unknown,5,CRP,method,Unknown,3558,survived
3558,6,4,CRP,method,Unknown,4,CRP,method,Unknown,3559,killed
3559,6,4,CRP,method,Unknown,4,CRP,method,Unknown,3560,killed
3560,6,4,CRP,method,Unknown,4,CRP,method,Unknown,3561,survived
3561,6,4,CRP,method,Unknown,4,CRP,method,Unknown,3562,survived
3562,6,4,CRP,method,Unknown,4,CRP,method,Unknown,3563,survived
3563,6,4,CRP,method,Unknown,4,CRP,method,Unknown,3564,survived
3564,6,4,CRP,method,Unknown,4,CRP,method,Unknown,3565,killed
3565,6,4,CRP,method,Unknown,4,CRP,method,Unknown,3566,killed
3566,6,4,CRP,method,Unknown,4,CRP,method,Unknown,3567,survived
3567,6,4,CRP,method,Unknown,4,CRP,method,Unknown,3568,survived
3568,6,4,CRP,method,Unknown,4,CRP,method,Unknown,3569,survived
3569,6,4,CRP,method,Unknown,4,CRP,method,Unknown,3570,survived
3570,6,4,CRP,method,Unknown,4,CRP,loop,Unknown,3571,survived
3571,6,4,CRP,method,Unknown,4,CRP,loop,Unknown,3572,survived
3572,6,4,CRP,method,Unknown,4,CRP,loop,Unknown,3573,survived
3573,6,4,CRP,method,Unknown,4,CRP,loop,Unknown,3574,survived
3574,6,4,CRP,method,Unknown,4,CRP,loop,Unknown,3575,survived
3575,6,4,CRP,method,Unknown,4,CRP,loop,Unknown,3576,survived
3576,6,4,CRP,method,Unknown,4,CRP,loop,Unknown,3577,survived
3577,7,4,CRP,method,Unknown,5,CRP,method,Unknown,3578,killed
3578,7,4,CRP,method,Unknown,5,CRP,method,Unknown,3579,killed
3581,7,4,CRP,method,Unknown,5,CRP,method,Unknown,3582,survived
3582,8,4,CRP,method,Unknown,6,CRP,method,Unknown,3583,survived
3583,9,4,CRP,method,Unknown,7,CRP,method,Unknown,3584,survived
3584,9,4,CRP,method,Unknown,7,CRP,method,Unknown,3585,survived
3585,6,4,CRP,method,Unknown,4,CRP,method,Unknown,3586,killed
3586,6,4,CRP,method,Unknown,4,CRP,method,Unknown,3587,killed
3587,6,4,CRP,method,Unknown,4,CRP,method,Unknown,3588,survived
3588,6,4,CRP,method,Unknown,4,CRP,method,Unknown,3589,survived
3589,6,4,CRP,method,Unknown,4,CRP,method,Unknown,3590,survived
3590,6,4,CRP,method,Unknown,4,CRP,method,Unknown,3591,survived
3591,6,4,CRP,method,Unknown,4,CRP,method,Unknown,3592,killed
3592,6,4,CRP,method,Unknown,4,CRP,method,Unknown,3593,killed
3593,6,4,CRP,method,Unknown,4,CRP,method,Unknown,3594,survived
3594,6,4,CRP,method,Unknown,4,CRP,method,Unknown,3595,killed
3595,3,4,CRP,method,Unknown,3,IOD,unknow,Unknown,3596,survived
3599,7,4,CRP,method,Unknown,5,LCR,conditional,bool,3600,killed
3604,10,4,CRP,method,Unknown,8,ROR,conditional,bool,3605,killed
3607,10,4,CRP,method,Unknown,8,ROR,conditional,bool,3608,survived
3608,11,4,CRP,method,Unknown,9,ROR,conditional,bool,3609,killed
3609,11,4,CRP,method,Unknown,9,ROR,conditional,bool,3610,survived
3610,11,4,CRP,method,Unknown,9,ROR,conditional,bool,3611,killed
3611,11,4,CRP,method,Unknown,9,ROR,conditional,bool,3612,survived
3612,8,4,CRP,method,Unknown,6,ROR,conditional,bool,3613,killed
3613,3,4,CRP,method,Unknown,3,SCI,unknow,Unknown,3614,survived
3916,12,7,CRP,method,Unknown,7,CRP,assignment,Unknown,3917,killed
3917,12,7,CRP,method,Unknown,7,CRP,method,Unknown,3918,survived
3918,12,7,CRP,method,Unknown,7,CRP,method,Unknown,3919,survived
3919,10,7,CRP,method,Unknown,5,CRP,assignment,Unknown,3920,killed
3920,11,7,CRP,method,Unknown,6,CRP,assignment,Unknown,3921,survived
3921,11,7,CRP,method,Unknown,6,CRP,assignment,Unknown,3922,survived
3922,11,7,CRP,method,Unknown,6,CRP,assignment,Unknown,3923,survived
3923,11,7,CRP,method,Unknown,6,CRP,assignment,Unknown,3924,survived
3927,11,7,CRP,method,Unknown,6,CRP,assignment,Unknown,3928,survived
3928,13,7,CRP,method,Unknown,8,CRP,method,Unknown,3929,survived
3930,13,7,CRP,method,Unknown,8,CRP,method,Unknown,3931,survived
3931,13,7,CRP,method,Unknown,8,CRP,method,Unknown,3932,survived
3933,13,7,CRP,method,Unknown,8,CRP,conditional,Unknown,3934,survived
3934,13,7,CRP,method,Unknown,8,CRP,method,Unknown,3935,survived
3935,13,7,CRP,method,Unknown,8,CRP,method,Unknown,3936,survived
3937,13,7,CRP,method,Unknown,8,CRP,assignment,Unknown,3938,survived
3938,11,7,CRP,method,Unknown,6,CRP,assignment,Unknown,3939,survived
3939,11,7,CRP,method,Unknown,6,CRP,assignment,Unknown,3940,survived
3940,12,7,CRP,method,Unknown,7,CRP,conditional,Unknown,3941,survived
3941,12,7,CRP,method,Unknown,7,CRP,conditional,Unknown,3942,survived
