distanceBetweenTwoMutant,mutant1DepthOnAST,mutant1TypeOperator,mutant1TypeStatement,mutant1TypeReturn,mutant2DepthOnAST,mutant2TypeOperator,mutant2TypeStatement,mutant2TypeReturn,id,result
7,7,AOD,assignment,Unknown,4,CRP,unknow,Unknown,284,killed
11,7,AOD,assignment,Unknown,8,CRP,method,Unknown,285,killed
11,7,AOD,assignment,Unknown,8,CRP,method,Unknown,286,killed
9,7,AOD,assignment,Unknown,8,CRP,conditional,Unknown,287,killed
6,7,AOD,assignment,Unknown,5,CRP,conditional,Unknown,288,killed
6,7,AOD,assignment,Unknown,5,CRP,conditional,Unknown,289,killed
10,7,AOD,assignment,Unknown,5,CRP,loop,Unknown,290,killed
10,7,AOD,assignment,Unknown,5,CRP,loop,Unknown,291,killed
10,7,AOD,assignment,Unknown,5,CRP,loop,Unknown,292,killed
10,7,AOD,assignment,Unknown,5,CRP,loop,Unknown,293,killed
10,7,AOD,assignment,Unknown,5,CRP,loop,Unknown,294,killed
10,7,AOD,assignment,Unknown,5,CRP,loop,Unknown,295,killed
10,7,AOD,assignment,Unknown,5,CRP,loop,Unknown,296,killed
10,7,AOD,assignment,Unknown,5,CRP,loop,Unknown,297,killed
11,7,AOD,assignment,Unknown,6,CRP,return,Unknown,298,killed
10,7,AOD,assignment,Unknown,5,EHD,unknow,Unknown,299,killed
12,7,AOD,assignment,Unknown,7,EHD,unknow,Unknown,300,killed
11,7,AOD,assignment,Unknown,6,EHD,unknow,Unknown,301,killed
8,7,AOD,assignment,Unknown,5,EHD,unknow,Unknown,302,killed
8,7,AOD,assignment,Unknown,3,EHD,unknow,Unknown,303,killed
10,7,AOD,assignment,Unknown,5,EHD,unknow,Unknown,304,killed
10,7,AOD,assignment,Unknown,5,EXS,unknow,Unknown,305,killed
12,7,AOD,assignment,Unknown,7,EXS,unknow,Unknown,306,killed
11,7,AOD,assignment,Unknown,6,EXS,unknow,Unknown,307,killed
8,7,AOD,assignment,Unknown,5,EXS,unknow,Unknown,308,killed
8,7,AOD,assignment,Unknown,3,EXS,unknow,Unknown,309,killed
10,7,AOD,assignment,Unknown,5,EXS,unknow,Unknown,310,killed
11,7,AOD,assignment,Unknown,6,LCR,conditional,bool,311,killed
12,7,AOD,assignment,Unknown,7,LOD,assignment,int,312,killed
13,7,AOD,assignment,Unknown,8,LOR,method,int,313,killed
12,7,AOD,assignment,Unknown,7,LOR,assignment,int,314,killed
13,7,AOD,assignment,Unknown,8,LOR,assignment,int,315,killed
12,7,AOD,assignment,Unknown,7,ROR,conditional,bool,316,killed
12,7,AOD,assignment,Unknown,7,ROR,conditional,bool,317,killed
11,7,AOD,assignment,Unknown,6,ROR,conditional,bool,318,killed
11,7,AOD,assignment,Unknown,6,ROR,conditional,bool,319,killed
6,7,AOD,assignment,Unknown,5,ROR,conditional,bool,320,killed
12,7,AOD,assignment,Unknown,7,SIR,assignment,Unknown,321,killed
8,9,AOR,assignment,Unknown,7,AOR,assignment,Unknown,322,survived
15,9,AOR,assignment,Unknown,8,AOR,conditional,Unknown,323,killed
15,9,AOR,assignment,Unknown,8,AOR,assignment,Unknown,324,killed
8,9,AOR,assignment,Unknown,5,BCR,loop,Unknown,325,survived
13,9,AOR,assignment,Unknown,6,COD,conditional,bool,326,killed
14,9,AOR,assignment,Unknown,7,COD,conditional,bool,327,killed
11,9,AOR,assignment,Unknown,4,COD,conditional,bool,328,killed
11,9,AOR,assignment,Unknown,4,COD,conditional,bool,329,killed
11,9,AOR,assignment,Unknown,4,COD,conditional,bool,330,killed
11,9,AOR,assignment,Unknown,4,COD,conditional,bool,331,killed
12,9,AOR,assignment,Unknown,5,COI,conditional,bool,332,killed
13,9,AOR,assignment,Unknown,6,COI,conditional,bool,333,killed
11,9,AOR,assignment,Unknown,4,COI,conditional,bool,334,killed
13,9,AOR,assignment,Unknown,6,COI,conditional,bool,335,survived
14,9,AOR,assignment,Unknown,7,COI,conditional,bool,336,killed
14,9,AOR,assignment,Unknown,7,COI,conditional,bool,337,survived
8,9,AOR,assignment,Unknown,3,COI,conditional,bool,338,survived
7,9,AOR,assignment,Unknown,4,COI,conditional,bool,339,survived
7,9,AOR,assignment,Unknown,4,COI,conditional,bool,340,survived
10,9,AOR,assignment,Unknown,3,COI,conditional,bool,341,killed
10,9,AOR,assignment,Unknown,3,COI,conditional,bool,342,killed
10,9,AOR,assignment,Unknown,3,COI,conditional,bool,343,killed
10,9,AOR,assignment,Unknown,3,COI,conditional,bool,344,killed
10,9,AOR,assignment,Unknown,3,COI,conditional,bool,345,killed
