distanceBetweenTwoMutant,mutant1DepthOnAST,mutant1TypeOperator,mutant1TypeStatement,mutant1TypeReturn,mutant2DepthOnAST,mutant2TypeOperator,mutant2TypeStatement,mutant2TypeReturn,id,result
17,10,AOD,conditional,Unknown,9,CRP,conditional,Unknown,221,killed
15,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,222,killed
15,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,223,killed
18,10,AOD,conditional,Unknown,10,CRP,assignment,Unknown,224,killed
17,10,AOD,conditional,Unknown,9,CRP,assignment,Unknown,225,killed
16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,226,killed
16,10,AOD,conditional,Unknown,8,CRP,conditional,Unknown,227,killed
14,10,AOD,conditional,Unknown,6,CRP,conditional,Unknown,228,killed
14,10,AOD,conditional,Unknown,6,CRP,conditional,Unknown,229,killed
17,10,AOD,conditional,Unknown,9,CRP,assignment,Unknown,230,killed
17,10,AOD,conditional,Unknown,9,CRP,assignment,Unknown,231,killed
16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,232,killed
16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,233,killed
16,10,AOD,conditional,Unknown,8,CRP,conditional,Unknown,234,killed
14,10,AOD,conditional,Unknown,6,CRP,conditional,Unknown,235,killed
14,10,AOD,conditional,Unknown,6,CRP,conditional,Unknown,236,killed
17,10,AOD,conditional,Unknown,9,CRP,assignment,Unknown,237,killed
17,10,AOD,conditional,Unknown,9,CRP,assignment,Unknown,238,killed
16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,239,killed
16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,240,killed
17,10,AOD,conditional,Unknown,9,CRP,conditional,Unknown,241,killed
15,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,242,killed
15,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,243,killed
16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,244,killed
16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,245,killed
17,10,AOD,conditional,Unknown,9,CRP,conditional,Unknown,246,killed
15,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,247,killed
15,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,248,killed
16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,249,killed
16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,250,killed
15,10,AOD,conditional,Unknown,7,CRP,assignment,Unknown,251,killed
15,10,AOD,conditional,Unknown,7,CRP,assignment,Unknown,252,killed
14,10,AOD,conditional,Unknown,6,CRP,assignment,Unknown,253,killed
14,10,AOD,conditional,Unknown,6,CRP,loop,Unknown,254,killed
15,10,AOD,conditional,Unknown,7,CRP,assignment,Unknown,255,killed
15,10,AOD,conditional,Unknown,7,CRP,assignment,Unknown,256,killed
16,10,AOD,conditional,Unknown,8,CRP,conditional,Unknown,257,killed
14,10,AOD,conditional,Unknown,6,CRP,conditional,Unknown,258,killed
15,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,259,killed
15,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,260,killed
17,10,AOD,conditional,Unknown,9,CRP,assignment,Unknown,261,killed
17,10,AOD,conditional,Unknown,9,CRP,assignment,Unknown,262,killed
16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,263,killed
16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,264,killed
16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,265,killed
16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,266,killed
16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,267,killed
16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,268,killed
13,10,AOD,conditional,Unknown,5,CRP,assignment,Unknown,269,killed
13,10,AOD,conditional,Unknown,5,CRP,assignment,Unknown,270,killed
16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,271,killed
16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,272,killed
15,10,AOD,conditional,Unknown,7,CRP,assignment,Unknown,273,killed
15,10,AOD,conditional,Unknown,7,CRP,assignment,Unknown,274,killed
17,10,AOD,conditional,Unknown,9,CRP,method,Unknown,275,killed
17,10,AOD,conditional,Unknown,9,CRP,method,Unknown,276,killed
14,10,AOD,conditional,Unknown,6,CRP,assignment,Unknown,277,killed
14,10,AOD,conditional,Unknown,6,CRP,assignment,Unknown,278,killed
17,10,AOD,conditional,Unknown,9,CRP,assignment,Unknown,279,killed
17,10,AOD,conditional,Unknown,9,CRP,assignment,Unknown,280,killed
15,10,AOD,conditional,Unknown,7,CRP,assignment,Unknown,281,killed
15,10,AOD,conditional,Unknown,7,CRP,assignment,Unknown,282,killed
6,10,AOD,conditional,Unknown,6,LCR,conditional,bool,283,killed
10,10,AOD,conditional,Unknown,6,LCR,conditional,bool,284,killed
10,10,AOD,conditional,Unknown,6,LCR,conditional,bool,285,killed
12,10,AOD,conditional,Unknown,6,LCR,conditional,bool,286,killed
12,10,AOD,conditional,Unknown,6,LCR,conditional,bool,287,killed
12,10,AOD,conditional,Unknown,6,LCR,conditional,bool,288,killed
13,10,AOD,conditional,Unknown,5,LCR,conditional,bool,289,killed
13,10,AOD,conditional,Unknown,5,LCR,conditional,bool,290,killed
14,10,AOD,conditional,Unknown,6,LCR,conditional,bool,291,killed
14,10,AOD,conditional,Unknown,6,LCR,conditional,bool,292,killed
14,10,AOD,conditional,Unknown,6,LCR,conditional,bool,293,killed
10,10,AOD,conditional,Unknown,6,ROR,conditional,bool,294,killed
5,10,AOD,conditional,Unknown,7,ROR,conditional,bool,295,killed
11,10,AOD,conditional,Unknown,7,ROR,conditional,bool,296,killed
11,10,AOD,conditional,Unknown,7,ROR,conditional,bool,297,killed
12,10,AOD,conditional,Unknown,6,ROR,conditional,bool,298,killed
13,10,AOD,conditional,Unknown,7,ROR,conditional,bool,299,killed
13,10,AOD,conditional,Unknown,7,ROR,conditional,bool,300,killed
13,10,AOD,conditional,Unknown,7,ROR,conditional,bool,301,killed
12,10,AOD,conditional,Unknown,6,ROR,conditional,bool,302,killed
12,10,AOD,conditional,Unknown,6,ROR,conditional,bool,303,killed
12,10,AOD,conditional,Unknown,6,ROR,conditional,bool,304,killed
12,10,AOD,conditional,Unknown,6,ROR,conditional,bool,305,killed
14,10,AOD,conditional,Unknown,6,ROR,conditional,bool,306,killed
14,10,AOD,conditional,Unknown,6,ROR,conditional,bool,307,killed
15,10,AOD,conditional,Unknown,7,ROR,conditional,bool,308,killed
