distanceBetweenTwoMutant,mutant1DepthOnAST,mutant1TypeOperator,mutant1TypeStatement,mutant1TypeReturn,mutant2DepthOnAST,mutant2TypeOperator,mutant2TypeStatement,mutant2TypeReturn,id,result
15,12,AOR,method,Unknown,7,CRP,method,Unknown,111,survived
15,12,AOR,method,Unknown,7,CRP,method,Unknown,112,survived
14,12,AOR,method,Unknown,6,CRP,method,Unknown,113,survived
14,12,AOR,method,Unknown,6,CRP,method,Unknown,114,survived
15,12,AOR,method,Unknown,7,CRP,method,Unknown,115,survived
14,12,AOR,method,Unknown,4,CRP,conditional,Unknown,116,survived
14,12,AOR,method,Unknown,4,CRP,conditional,Unknown,117,survived
12,12,AOR,method,Unknown,4,EHD,unknow,Unknown,118,survived
12,12,AOR,method,Unknown,4,EXS,unknow,Unknown,119,survived
13,12,AOR,method,Unknown,5,LCR,assignment,bool,120,survived
14,12,AOR,method,Unknown,6,LCR,assignment,bool,121,survived
13,12,AOR,method,Unknown,5,ROR,conditional,bool,122,survived
13,12,AOR,method,Unknown,5,ROR,conditional,bool,123,survived
14,12,AOR,method,Unknown,4,ROR,conditional,bool,124,incompetent
13,12,AOR,method,Unknown,5,SIR,assignment,Unknown,125,survived
14,12,AOR,method,Unknown,6,SIR,assignment,Unknown,126,survived
14,12,AOR,method,Unknown,6,SIR,assignment,Unknown,127,survived
14,12,AOR,method,Unknown,6,SIR,assignment,Unknown,128,survived
3,11,AOR,method,Unknown,10,AOR,method,Unknown,129,survived
15,11,AOR,method,Unknown,8,AOR,method,Unknown,130,survived
13,11,AOR,method,Unknown,6,AOR,assignment,Unknown,131,survived
14,11,AOR,method,Unknown,7,AOR,method,Unknown,132,survived
10,11,AOR,method,Unknown,3,COI,conditional,bool,133,survived
8,11,AOR,method,Unknown,7,COI,conditional,bool,134,survived
11,11,AOR,method,Unknown,2,COI,conditional,bool,135,incompetent
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,136,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,137,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,138,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,139,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,140,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,141,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,142,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,143,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,144,killed
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,145,killed
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,146,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,147,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,148,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,149,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,150,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,151,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,152,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,153,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,154,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,155,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,156,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,157,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,158,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,159,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,160,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,161,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,162,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,163,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,164,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,165,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,166,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,167,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,168,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,169,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,170,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,171,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,172,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,173,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,174,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,175,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,176,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,177,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,178,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,179,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,180,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,181,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,182,survived
